date,contract,contract month(Week),open,high,low,last,Change,%,volume,settlement_price,open_interest,best_bid,best_ask,historical_high,historical_low
2013/3/1,CDF,201304,105,105,103,104.5,0.5,0.48%,124,104.5,300,104,105,108.5,101.5
2013/3/1,CDF,201306,-,-,-,-,-,-,-,105,61,103.5,105,108,94.1
2013/3/1,CDF,201309,103,103,103,103,-1.5,-1.44%,8,104.5,82,103.5,105.5,108,99
2013/3/1,CDF,201312,-,-,-,-,-,-,-,105,53,103,110,106.5,103.5
2013/3/1,CCF,201303,11.15,11.2,11.1,11.1,-0.05,-0.45%,74,11.1,1523,11.05,11.15,12.75,10.15
2013/3/1,CCF,201304,11.15,11.15,11.05,11.1,0,0.00%,40,11.1,58,11.05,11.15,11.3,11.05
2013/3/1,CCF,201306,11.15,11.15,11.15,11.15,-0.1,-0.89%,1,11.15,34,-,11.15,12.25,11
2013/3/1,CCF,201309,-,-,-,-,-,-,-,11.15,0,10.55,11.2,-,-
2013/3/1,CCF,201312,-,-,-,-,-,-,-,11.15,0,-,11.2,-,-
2013/3/1,CBF,201303,27.5,27.65,27.5,27.65,0.4,1.47%,97,27.65,387,27.4,27.8,28.1,24.8
2013/3/1,CBF,201304,27.45,27.45,27.45,27.45,0.3,1.10%,12,27.45,28,27.3,27.8,27.85,27
2013/3/1,CBF,201306,-,-,-,-,-,-,-,27.5,12,27.15,27.6,27.8,25.05
2013/3/1,CBF,201309,-,-,-,-,-,-,-,27.55,5,26.4,27.95,26.3,26.2
2013/3/1,CBF,201312,-,-,-,-,-,-,-,27.9,0,-,-,-,-
2013/3/1,CB1,201303,-,-,-,-,-,-,-,27.65,67,27.35,27.8,28.25,26.2
2013/3/1,CAF,201303,57.2,58.3,56.9,57.3,0.2,0.35%,94,57.3,168,56.7,57.5,59.9,46.1
2013/3/1,CAF,201304,57.2,58.1,56.7,57,-0.2,-0.35%,89,57,30,56.5,57.5,59.8,56.7
2013/3/1,CAF,201306,-,-,-,-,-,-,-,57.4,0,55.5,57.9,-,-
2013/3/1,CAF,201309,-,-,-,-,-,-,-,57.2,0,56.1,57.6,-,-
2013/3/1,CAF,201312,-,-,-,-,-,-,-,57.7,0,-,-,-,-
2013/3/4,XIF,201303,10803,10803,10621,10644,-148,-1.37%,195,10644,665,10643,10655,10914,9968
2013/3/4,XIF,201304,10765,10765,10630,10635,-146,-1.35%,26,10635,39,10628,10641,10871,10630
2013/3/4,XIF,201306,-,-,-,-,-,-,-,10593,3,10569,10624,10725,10725
2013/3/4,XIF,201309,-,-,-,-,-,-,-,10289,2,10253,10413,-,-
2013/3/4,XIF,201312,-,-,-,-,-,-,-,10171,0,10065,10393,-,-
2013/3/4,TX ,201303,7935,7937,7827,7845,-91,-1.15%,94448,7844,57501,7843,7845,8021,6532
2013/3/4,TX ,201304,7933,7933,7818,7835,-90,-1.14%,976,7834,1854,7832,7835,7988,7818
2013/3/4,TX ,201306,7917,7917,7796,7810,-94,-1.19%,115,7810,1473,7810,7814,7981,6642
2013/3/4,TX ,201309,7660,7660,7559,7577,-89,-1.16%,71,7577,799,7573,7576,7745,6723
2013/3/4,TX ,201312,7637,7637,7531,7548,-89,-1.17%,49,7548,311,7544,7549,7715,7280
2013/3/4,TGF,201304,5662,5699.5,5662,5677.5,1,0.02%,129,5677.5,566,5677.5,5681.5,6155,5600
2013/3/4,TGF,201306,5674,5688.5,5669,5669,3,0.05%,25,5669,162,5668.5,5672.5,6312.5,5600.5
2013/3/4,TGF,201308,-,-,-,-,-,-,-,5668.5,11,5657.5,5671.5,6129,5592
2013/3/4,TGF,201310,-,-,-,-,-,-,-,5668,15,5638.5,5671,6164,5586
2013/3/4,TGF,201312,-,-,-,-,-,-,-,5667,40,5622.5,5671,5978,5580
2013/3/4,TGF,201402,-,-,-,-,-,-,-,5652,3,5610.5,5671,5658,5651
2013/3/4,TF ,201303,924.2,924.6,909.8,912,-12,-1.30%,4724,912,5332,912,912.2,941.4,714
2013/3/4,TF ,201304,920,920,910,911.6,-12.4,-1.34%,79,911.6,79,911.4,912,936.6,910
2013/3/4,TF ,201306,914.6,914.6,910,910,-14.2,-1.54%,2,910,17,909.4,911.4,937.8,750
2013/3/4,TF ,201309,-,-,-,-,-,-,-,901.4,12,900,903,915.6,736.8
2013/3/4,TF ,201312,903.2,903.2,903.2,903.2,-5.6,-0.62%,1,893,2,884.4,901.8,908.8,903.2
2013/3/4,TE ,201303,295.95,295.95,291.8,292.45,-2.85,-0.97%,3308,292.45,3962,292.4,292.55,299.3,250
2013/3/4,TE ,201304,294.5,294.5,291.5,292,-3,-1.02%,45,292,73,291.95,292.25,297.5,291.5
2013/3/4,TE ,201306,-,-,-,-,-,-,-,290.2,11,289.45,291.3,297.3,272.95
2013/3/4,TE ,201309,-,-,-,-,-,-,-,283.35,9,281.5,285.25,284.6,256.3
2013/3/4,TE ,201312,-,-,-,-,-,-,-,279.8,0,271.7,285,-,-
2013/3/4,T5F,201303,-,-,-,-,-,-,-,5475,2,5412,5538,5600,5001
2013/3/4,T5F,201304,-,-,-,-,-,-,-,5491,0,5361,5739,-,-
2013/3/4,T5F,201306,-,-,-,-,-,-,-,5373,0,5080,5740,-,-
2013/3/4,T5F,201309,-,-,-,-,-,-,-,5375,0,5080,5690,-,-
2013/3/4,T5F,201312,-,-,-,-,-,-,-,5184,0,4900,5590,-,-
2013/3/4,MTX,201303,7941,7941,7827,7843,-93,-1.17%,55121,7844,29338,7842,7843,8020,6536
2013/3/4,MTX,201304,7916,7928,7817,7835,-90,-1.14%,2405,7834,2451,7832,7835,7985,7817
2013/3/4,MTX,201306,7905,7905,7796,7810,-94,-1.19%,365,7810,1507,7809,7813,7983,6640
2013/3/4,MTX,201309,7660,7661,7560,7577,-89,-1.16%,200,7577,1608,7573,7576,7746,6713
2013/3/4,MTX,201312,7637,7637,7532,7548,-89,-1.17%,152,7548,606,7544,7547,7717,7275
2013/3/4,LZF,201303,215,215,208,208,-4,-1.89%,5,208,7,207,-,215,201
2013/3/4,LZF,201304,210,210,208,208,-4.5,-2.12%,6,208,9,207.5,-,211.5,203
2013/3/4,LZF,201306,-,-,-,-,-,-,-,208.5,0,-,-,-,-
2013/3/4,LZF,201309,-,-,-,-,-,-,-,209.5,0,-,-,-,-
2013/3/4,LZF,201312,-,-,-,-,-,-,-,210,0,-,-,-,-
2013/3/4,LYF,201303,-,-,-,-,-,-,-,33.8,2,32.3,35.25,34.3,34
2013/3/4,LYF,201304,-,-,-,-,-,-,-,33.8,7,32.3,35.25,35.3,34.85
2013/3/4,LYF,201306,-,-,-,-,-,-,-,33.75,3,-,-,35.2,33.45
2013/3/4,LYF,201309,-,-,-,-,-,-,-,34,0,-,-,-,-
2013/3/4,LYF,201312,-,-,-,-,-,-,-,34.1,0,-,-,-,-
2013/3/4,LXF,201303,-,-,-,-,-,-,-,8.96,0,8.53,9.32,-,-
2013/3/4,LXF,201304,-,-,-,-,-,-,-,8.97,25,8.53,9.32,9.06,9.01
2013/3/4,LXF,201306,-,-,-,-,-,-,-,8.98,0,-,-,-,-
2013/3/4,LXF,201309,-,-,-,-,-,-,-,9.01,0,-,-,-,-
2013/3/4,LXF,201312,-,-,-,-,-,-,-,9.03,0,-,-,-,-
2013/3/4,LWF,201303,132,132,129.5,131,1,0.77%,8,131,24,123.5,137,132,116
2013/3/4,LWF,201304,131,131,130.5,130.5,0,0.00%,2,130.5,10,123,137.5,131,118
2013/3/4,LWF,201306,-,-,-,-,-,-,-,132,4,-,-,122.5,122
2013/3/4,LWF,201309,-,-,-,-,-,-,-,132,0,-,-,-,-
2013/3/4,LWF,201312,-,-,-,-,-,-,-,132,0,-,-,-,-
2013/3/4,LVF,201303,85.7,85.7,83.7,84.9,0.4,0.47%,18,84.9,42,84.8,85.8,85.7,65.8
2013/3/4,LVF,201304,85.7,85.7,85.7,85.7,1.2,1.42%,5,85.7,7,84.7,85.6,85.7,81.5
2013/3/4,LVF,201306,-,-,-,-,-,-,-,84.6,0,-,85.8,-,-
2013/3/4,LVF,201309,-,-,-,-,-,-,-,84.8,0,-,-,-,-
2013/3/4,LVF,201312,-,-,-,-,-,-,-,84.7,0,-,-,-,-
2013/3/4,LUF,201303,65.9,65.9,64.9,64.9,-2,-2.99%,3,64.9,19,64.5,65.5,72.8,64.9
2013/3/4,LUF,201304,-,-,-,-,-,-,-,64.9,22,64.1,65.6,70.3,66.5
2013/3/4,LUF,201306,-,-,-,-,-,-,-,64.8,0,-,-,-,-
2013/3/4,LUF,201309,-,-,-,-,-,-,-,65.1,0,-,-,-,-
2013/3/4,LUF,201312,-,-,-,-,-,-,-,64.5,0,-,-,-,-
2013/3/4,LTF,201303,68,68.5,68,68.5,-0.4,-0.58%,6,68.5,33,68,69,75.3,66.9
2013/3/4,LTF,201304,-,-,-,-,-,-,-,68.3,17,67.9,69.1,68.3,67
2013/3/4,LTF,201306,-,-,-,-,-,-,-,69.2,2,-,-,69.7,69.6
2013/3/4,LTF,201309,-,-,-,-,-,-,-,68.3,2,-,-,70.9,70.8
2013/3/4,LTF,201312,-,-,-,-,-,-,-,69.6,1,-,-,71,71
2013/3/4,LSF,201303,71.2,71.2,70.3,71,-0.7,-0.98%,5,71.8,15,71,72.6,73.3,65.1
2013/3/4,LSF,201304,70.3,70.3,70.3,70.3,-1.4,-1.95%,1,71.6,2,70.5,72.7,72.2,70.3
2013/3/4,LSF,201306,-,-,-,-,-,-,-,72.2,0,-,-,-,-
2013/3/4,LSF,201309,-,-,-,-,-,-,-,72.4,0,-,-,-,-
2013/3/4,LSF,201312,-,-,-,-,-,-,-,72.6,0,-,-,-,-
2013/3/4,LRF,201303,8.81,8.81,8.57,8.69,-0.14,-1.59%,52,8.65,349,8.6,8.69,9.4,7.64
2013/3/4,LRF,201304,8.76,8.76,8.6,8.61,-0.27,-3.04%,35,8.61,151,8.55,8.72,9.18,8.6
2013/3/4,LRF,201306,-,-,-,-,-,-,-,8.63,18,-,-,9.1,7.85
2013/3/4,LRF,201309,-,-,-,-,-,-,-,8.58,55,-,-,8.8,7.6
2013/3/4,LRF,201312,-,-,-,-,-,-,-,8.73,25,-,-,8.94,7.77
2013/3/4,LQF,201303,11.55,11.55,11.45,11.55,-0.15,-1.28%,25,11.65,7,11.4,11.9,12,11.45
2013/3/4,LQF,201304,11.5,11.55,11.5,11.55,-0.1,-0.86%,10,11.65,1,11.3,11.95,11.9,11.5
2013/3/4,LQF,201306,-,-,-,-,-,-,-,11.55,0,-,-,-,-
2013/3/4,LQF,201309,-,-,-,-,-,-,-,11.6,0,-,-,-,-
2013/3/4,LQF,201312,-,-,-,-,-,-,-,11.65,0,-,-,-,-
2013/3/4,LPF,201303,72.5,72.5,70.3,70.7,-2.5,-3.42%,40,70.7,29,70.2,71.5,76.6,63.8
2013/3/4,LPF,201304,71.6,72.2,70.3,70.8,-1.8,-2.48%,37,70.8,28,70.1,71.6,76,70.3
2013/3/4,LPF,201306,-,-,-,-,-,-,-,70.9,0,-,72.3,-,-
2013/3/4,LPF,201309,-,-,-,-,-,-,-,71.1,0,-,-,-,-
2013/3/4,LPF,201312,-,-,-,-,-,-,-,71.1,0,-,-,-,-
2013/3/4,LOF,201303,17,17,16.75,16.8,-0.3,-1.75%,115,16.8,1021,16.75,16.9,17.65,15.15
2013/3/4,LOF,201304,17.05,17.05,16.95,16.95,-0.15,-0.88%,40,16.95,1047,16.8,16.95,17.25,16.95
2013/3/4,LOF,201306,17,17,16.95,16.95,-0.2,-1.17%,10,16.95,223,16.7,17,17.45,15.25
2013/3/4,LOF,201309,16.95,16.95,16.95,16.95,-0.2,-1.17%,2,16.95,358,-,17,17.25,16.3
2013/3/4,LOF,201312,17.05,17.05,17,17,-0.2,-1.16%,54,17,539,-,17,17.55,16.55
2013/3/4,LO1,201303,17.25,17.25,17.2,17.2,-0.15,-0.86%,85,17.05,220,-,17.2,18.2,16.55
2013/3/4,LNF,201303,78.4,79.9,78.2,78.2,0.2,0.26%,27,78.2,141,77.1,78.3,79.9,67.3
2013/3/4,LNF,201304,78.1,78.8,78,78,0.8,1.04%,14,78,47,76.6,78.3,78.8,74.2
2013/3/4,LNF,201306,-,-,-,-,-,-,-,78.2,0,-,79.3,-,-
2013/3/4,LNF,201309,-,-,-,-,-,-,-,78.2,0,-,-,-,-
2013/3/4,LNF,201312,-,-,-,-,-,-,-,78.1,0,-,-,-,-
2013/3/4,LMF,201303,155,155,153,154,1,0.65%,10,155,49,152.5,157.5,155,125
2013/3/4,LMF,201304,-,-,-,-,-,-,-,155,3,152,157.5,147,139.5
2013/3/4,LMF,201306,-,-,-,-,-,-,-,156,0,-,157.5,-,-
2013/3/4,LMF,201309,-,-,-,-,-,-,-,156,0,-,158,-,-
2013/3/4,LMF,201312,-,-,-,-,-,-,-,156.5,0,-,158,-,-
2013/3/4,LM1,201303,-,-,-,-,-,-,-,155,385,152.5,157.5,145,104
2013/3/4,LLF,201303,17.75,17.85,17.75,17.85,0,0.00%,2,17.85,32,17.9,17.95,18.05,15.65
2013/3/4,LKF,201303,96.4,96.4,95.3,95.8,-0.4,-0.42%,8,95.8,19,94.3,95.8,100,94.1
2013/3/4,LKF,201304,-,-,-,-,-,-,-,95.7,5,94,96.3,93.1,93.1
2013/3/4,LKF,201306,-,-,-,-,-,-,-,96.2,0,-,-,-,-
2013/3/4,LKF,201309,-,-,-,-,-,-,-,96.7,0,-,-,-,-
2013/3/4,LKF,201312,-,-,-,-,-,-,-,95.5,0,-,-,-,-
2013/3/4,LJF,201303,-,-,-,-,-,-,-,90.9,6,90.3,90.8,90.9,88.3
2013/3/4,LJF,201306,-,-,-,-,-,-,-,90.6,0,89.8,90.3,90.1,88.2
2013/3/4,LJF,201309,-,-,-,-,-,-,-,91.5,0,-,-,-,-
2013/3/4,LIF,201303,90.5,91.5,86.2,86.9,-5.7,-6.16%,49,86.9,109,86.3,86.7,101,86.2
2013/3/4,LIF,201304,90.5,90.5,86.5,86.5,-5.7,-6.18%,5,86.5,11,85.9,86.7,95.6,86.5
2013/3/4,LIF,201306,-,-,-,-,-,-,-,87,1,-,86.8,93.8,89.9
2013/3/4,LIF,201309,-,-,-,-,-,-,-,87.7,0,-,-,-,-
2013/3/4,LIF,201312,-,-,-,-,-,-,-,88.2,0,-,-,-,-
2013/3/4,LHF,201303,-,-,-,-,-,-,-,42.15,10,41.7,42.6,43.3,40.1
2013/3/4,LHF,201304,-,-,-,-,-,-,-,42.1,5,41.6,42.6,42.45,42.3
2013/3/4,LHF,201306,-,-,-,-,-,-,-,42.2,0,-,-,-,-
2013/3/4,LHF,201309,-,-,-,-,-,-,-,42.6,0,-,-,-,-
2013/3/4,LHF,201312,-,-,-,-,-,-,-,42.45,0,-,-,-,-
2013/3/4,LGF,201303,42.05,42.05,41.85,41.85,-1.15,-2.67%,2,41.85,15,41.7,41.95,43.65,39.45
2013/3/4,LGF,201306,42.3,42.3,41.8,41.8,-1.25,-2.90%,2,41.8,19,41.5,41.85,43.05,40.5
2013/3/4,LEF,201303,189,196,189,196,-1,-0.51%,12,196,74,194,196,213,189
2013/3/4,LEF,201304,-,-,-,-,-,-,-,194.5,10,191.5,194.5,209,191.5
2013/3/4,LEF,201306,-,-,-,-,-,-,-,196.5,1,190,195.5,193.5,193.5
2013/3/4,LEF,201309,-,-,-,-,-,-,-,198,0,-,-,-,-
2013/3/4,LEF,201312,-,-,-,-,-,-,-,200.5,0,-,-,-,-
2013/3/4,LDF,201303,25,25.1,24.9,24.9,0.05,0.20%,13,24.9,25,24.3,25.1,26.3,24.35
2013/3/4,LDF,201304,25,25.1,24.9,24.9,0,0.00%,17,24.9,9,24.25,25.1,25.95,24.85
2013/3/4,LDF,201306,-,-,-,-,-,-,-,24.65,0,-,25.25,-,-
2013/3/4,LDF,201309,-,-,-,-,-,-,-,24.8,0,-,-,-,-
2013/3/4,LDF,201312,-,-,-,-,-,-,-,24.85,0,-,-,-,-
2013/3/4,LCF,201303,104,104,103,103,-1,-0.96%,13,103,44,103,104.5,110,93.3
2013/3/4,LCF,201304,103,103.5,103,103.5,-0.5,-0.48%,7,103.5,9,102.5,105,104.5,103
2013/3/4,LCF,201306,-,-,-,-,-,-,-,103.5,29,101,106,113,95.4
2013/3/4,LCF,201309,-,-,-,-,-,-,-,102,2,102,-,105,103
2013/3/4,LCF,201312,-,-,-,-,-,-,-,103.5,0,102,-,-,-
2013/3/4,LBF,201303,62.9,62.9,61.4,61.4,-0.7,-1.13%,9,61.4,33,60.4,61.4,62.9,56.6
2013/3/4,LBF,201304,61.3,61.4,61.3,61.4,-0.5,-0.81%,6,61.4,29,60.2,61.4,62.5,60.3
2013/3/4,LBF,201306,-,-,-,-,-,-,-,61.7,1,-,61.9,60.2,57.7
2013/3/4,LBF,201309,-,-,-,-,-,-,-,60.7,1,-,-,58.5,58.5
2013/3/4,LBF,201312,-,-,-,-,-,-,-,60.7,1,-,-,58.5,58.5
2013/3/4,LAF,201303,26.8,26.8,26.6,26.65,-0.15,-0.56%,8,26.65,137,26.2,26.95,27.65,26.3
2013/3/4,LAF,201304,26.8,26.8,26.65,26.65,-0.35,-1.30%,72,26.65,90,26.15,27,27.1,26.65
2013/3/4,LAF,201306,-,-,-,-,-,-,-,26.45,0,-,27.1,-,-
2013/3/4,LAF,201309,-,-,-,-,-,-,-,26.5,0,-,-,-,-
2013/3/4,LAF,201312,-,-,-,-,-,-,-,26.55,0,-,-,-,-
2013/3/4,KZF,201303,-,-,-,-,-,-,-,46.55,34,46.45,46.65,47.7,37.9
2013/3/4,KYF,201303,-,-,-,-,-,-,-,16.8,12,16.75,16.85,20.2,15
2013/3/4,KYF,201306,-,-,-,-,-,-,-,16.85,8,16.65,16.7,18.15,15.2
2013/3/4,KXF,201303,47.9,47.9,47.9,47.9,0.3,0.63%,2,47.9,6,47.85,48.1,47.9,41.9
2013/3/4,KWF,201303,24.75,24.75,23.9,23.95,-1.3,-5.15%,43,23.95,18,23.85,24.3,28.35,23.9
2013/3/4,KWF,201304,24.75,24.75,23.85,23.9,-1.45,-5.72%,31,23.9,25,23.8,24.35,26.55,23.85
2013/3/4,KWF,201306,-,-,-,-,-,-,-,23.9,0,-,-,-,-
2013/3/4,KWF,201309,-,-,-,-,-,-,-,23.95,0,-,-,-,-
2013/3/4,KWF,201312,-,-,-,-,-,-,-,23.8,0,-,-,-,-
2013/3/4,KVF,201303,-,-,-,-,-,-,-,17.65,18,17.6,17.7,20,16.7
2013/3/4,KVF,201306,-,-,-,-,-,-,-,17.65,8,17.55,17.65,18.05,17.55
2013/3/4,KUF,201303,28.15,28.15,27.75,27.8,-0.7,-2.46%,25,27.8,21,27.75,28,29.9,24.5
2013/3/4,KUF,201306,-,-,-,-,-,-,-,27.85,0,27.85,28,-,-
2013/3/4,KUF,201309,-,-,-,-,-,-,-,27.55,0,-,-,-,-
2013/3/4,KUF,201312,-,-,-,-,-,-,-,27.8,0,-,-,-,-
2013/3/4,KTF,201303,76.2,76.2,75.7,75.7,-0.8,-1.05%,2,75.7,10,74.6,76.9,78,73.5
2013/3/4,KTF,201304,-,-,-,-,-,-,-,75.5,7,74.4,76.9,77.5,75
2013/3/4,KTF,201306,-,-,-,-,-,-,-,76,0,-,-,-,-
2013/3/4,KTF,201309,-,-,-,-,-,-,-,75.6,0,-,-,-,-
2013/3/4,KTF,201312,-,-,-,-,-,-,-,75.9,0,-,-,-,-
2013/3/4,KSF,201303,106,106,101,102,0.5,0.49%,28,101,17,100,103.5,106,94.6
2013/3/4,KSF,201304,101.5,101.5,100.5,100.5,-1.5,-1.47%,7,100.5,4,100,103.5,101.5,96.4
2013/3/4,KSF,201306,-,-,-,-,-,-,-,100.5,0,-,-,-,-
2013/3/4,KSF,201309,-,-,-,-,-,-,-,100.5,0,-,-,-,-
2013/3/4,KSF,201312,-,-,-,-,-,-,-,101.5,0,-,-,-,-
2013/3/4,KRF,201303,46,46,44.85,45.45,-0.4,-0.87%,26,45.1,37,44.65,45.55,46.15,33.8
2013/3/4,KRF,201304,44.95,45.55,44.95,45.55,-0.5,-1.09%,7,45.1,5,44.6,45.55,45.55,41.8
2013/3/4,KRF,201306,-,-,-,-,-,-,-,45,0,-,45.7,-,-
2013/3/4,KRF,201309,-,-,-,-,-,-,-,45.2,0,-,-,-,-
2013/3/4,KRF,201312,-,-,-,-,-,-,-,45.45,0,-,-,-,-
2013/3/4,KPF,201303,66.7,66.7,65.5,65.9,-0.6,-0.90%,22,65.9,95,65.5,66.4,69.2,46
2013/3/4,KPF,201304,66.5,66.5,65.5,65.9,-1.1,-1.64%,34,65.9,88,65.5,66.3,67.9,64.8
2013/3/4,KPF,201306,-,-,-,-,-,-,-,66.1,0,-,66.5,-,-
2013/3/4,KPF,201309,-,-,-,-,-,-,-,66.1,0,-,-,-,-
2013/3/4,KPF,201312,-,-,-,-,-,-,-,65.9,0,-,-,-,-
2013/3/4,KOF,201303,77.1,77.1,76.8,77.1,0,0.00%,8,77.1,16,75.1,77,77.9,70.5
2013/3/4,KOF,201304,76.9,77.1,76.9,77.1,0.1,0.13%,2,77.1,6,75.1,77,77.1,74.4
2013/3/4,KOF,201306,-,-,-,-,-,-,-,76.7,0,-,77.4,69.5,61.7
2013/3/4,KOF,201309,-,-,-,-,-,-,-,76.8,0,-,-,-,-
2013/3/4,KOF,201312,-,-,-,-,-,-,-,77.9,0,-,-,-,-
2013/3/4,KNF,201303,15.05,15.05,15,15,0,0.00%,10,15,14,15,15.1,16.1,12.25
2013/3/4,KNF,201306,15,15,14.95,14.95,-0.05,-0.33%,6,14.95,46,14.95,15.05,15.95,12.65
2013/3/4,KMF,201303,34.9,34.9,34.9,34.9,-0.2,-0.57%,1,35.1,25,35,35.2,35.3,33.1
2013/3/4,KMF,201306,-,-,-,-,-,-,-,35.05,20,34.95,35.15,35.15,33.1
2013/3/4,KMF,201309,-,-,-,-,-,-,-,35.65,0,-,-,-,-
2013/3/4,KLF,201303,30.8,30.8,30.3,30.7,-0.05,-0.16%,39,30.7,124,30.3,30.95,31.05,25.95
2013/3/4,KLF,201304,30.8,30.8,30.25,30.7,0,0.00%,26,30.7,81,30.25,31,30.9,29.7
2013/3/4,KLF,201306,-,-,-,-,-,-,-,30.6,0,-,-,-,-
2013/3/4,KLF,201309,-,-,-,-,-,-,-,30.7,0,-,-,-,-
2013/3/4,KLF,201312,-,-,-,-,-,-,-,30.85,0,-,-,-,-
2013/3/4,KKF,201303,19.4,19.4,19.05,19.05,-0.05,-0.26%,15,19.05,44,18.75,19.35,20.2,18.05
2013/3/4,KKF,201304,19.05,19.15,19.05,19.05,-0.05,-0.26%,12,19.05,6,18.7,19.35,19.15,18.4
2013/3/4,KKF,201306,-,-,-,-,-,-,-,19.15,0,-,19.35,-,-
2013/3/4,KKF,201309,-,-,-,-,-,-,-,19.2,0,-,19.4,-,-
2013/3/4,KKF,201312,-,-,-,-,-,-,-,19.2,0,-,19.4,-,-
2013/3/4,KJF,201303,31.4,31.5,31.2,31.2,-0.25,-0.79%,8,31.2,79,31.15,31.45,33.7,30.5
2013/3/4,KJF,201304,31.2,31.2,31.2,31.2,-0.1,-0.32%,5,31.2,24,31.15,31.4,31.95,30.75
2013/3/4,KJF,201306,-,-,-,-,-,-,-,31.15,0,-,-,-,-
2013/3/4,KJF,201309,-,-,-,-,-,-,-,30.9,0,-,-,-,-
2013/3/4,KJF,201312,-,-,-,-,-,-,-,31.55,0,-,-,-,-
2013/3/4,KIF,201303,36.95,36.95,36.2,36.25,-1,-2.68%,12,36.25,33,35.75,36.6,38.45,35.4
2013/3/4,KIF,201304,-,-,-,-,-,-,-,36.25,10,35.7,36.6,38.65,37.2
2013/3/4,KIF,201306,-,-,-,-,-,-,-,36.15,0,-,36.8,-,-
2013/3/4,KIF,201309,-,-,-,-,-,-,-,36.55,0,-,-,-,-
2013/3/4,KIF,201312,-,-,-,-,-,-,-,36.5,0,-,-,-,-
2013/3/4,KHF,201303,184,184,183.5,183.5,-2.5,-1.34%,3,184.5,20,181.5,187.5,188.5,175
2013/3/4,KHF,201304,-,-,-,-,-,-,-,184.5,1,181.5,187.5,188,188
2013/3/4,KHF,201306,-,-,-,-,-,-,-,185,1,-,190,184,184
2013/3/4,KHF,201309,-,-,-,-,-,-,-,184,0,-,-,-,-
2013/3/4,KHF,201312,-,-,-,-,-,-,-,183.5,0,-,-,-,-
2013/3/4,KGF,201303,53.3,53.3,53.1,53.1,-0.3,-0.56%,6,53.1,78,52,53.6,56.6,47.05
2013/3/4,KGF,201304,-,-,-,-,-,-,-,53.1,10,51.9,53.6,56.4,53.3
2013/3/4,KGF,201306,-,-,-,-,-,-,-,53.4,0,-,53.6,-,-
2013/3/4,KGF,201309,-,-,-,-,-,-,-,53.2,0,-,54,-,-
2013/3/4,KGF,201312,-,-,-,-,-,-,-,53.6,0,-,54,-,-
2013/3/4,KG1,201303,-,-,-,-,-,-,-,53.1,11,52,-,60.2,46.85
2013/3/4,KFF,201303,23.6,23.6,23.6,23.6,0.1,0.43%,5,23.6,37,23.1,23.8,24.3,20.7
2013/3/4,KFF,201304,23.7,23.7,23.6,23.6,0.15,0.64%,12,23.6,16,23,23.8,23.7,23.2
2013/3/4,KFF,201306,-,-,-,-,-,-,-,23.05,0,-,-,-,-
2013/3/4,KFF,201309,-,-,-,-,-,-,-,23.25,0,-,-,-,-
2013/3/4,KFF,201312,-,-,-,-,-,-,-,23.1,0,-,-,-,-
2013/3/4,KEF,201303,42.5,42.5,42.5,42.5,-1,-2.30%,5,42.5,43,42.4,43.15,47.7,42.15
2013/3/4,KEF,201304,-,-,-,-,-,-,-,42.4,6,42.4,43.15,43.4,42.6
2013/3/4,KEF,201306,-,-,-,-,-,-,-,42.2,0,-,-,-,-
2013/3/4,KEF,201309,-,-,-,-,-,-,-,42.45,0,-,-,-,-
2013/3/4,KEF,201312,-,-,-,-,-,-,-,42.6,0,-,-,-,-
2013/3/4,KDF,201303,124.5,124.5,122.5,122.5,-3,-2.39%,5,122,17,119,124.5,132,98.6
2013/3/4,KDF,201304,-,-,-,-,-,-,-,122,1,119,124.5,128.5,125
2013/3/4,KDF,201306,-,-,-,-,-,-,-,122,0,-,126,-,-
2013/3/4,KDF,201309,-,-,-,-,-,-,-,122,0,-,-,-,-
2013/3/4,KDF,201312,-,-,-,-,-,-,-,122.5,0,-,-,-,-
2013/3/4,KCF,201303,43.4,43.45,43.15,43.15,0,0.00%,8,43.15,92,43.15,43.8,62.6,39.7
2013/3/4,KCF,201304,43.3,43.3,43.3,43.3,0.3,0.70%,5,43.25,12,42.65,43.8,44.25,42.9
2013/3/4,KCF,201306,-,-,-,-,-,-,-,43.05,40,-,43.8,56.4,40
2013/3/4,KCF,201309,-,-,-,-,-,-,-,43.35,5,-,44,47.1,42.1
2013/3/4,KCF,201312,-,-,-,-,-,-,-,43.4,0,-,44,-,-
2013/3/4,KBF,201303,33.75,33.75,33.75,33.75,-0.25,-0.74%,1,33.75,70,33.5,33.8,35.85,30.3
2013/3/4,KBF,201304,33.75,33.75,33.75,33.75,0,0.00%,1,33.75,15,33.5,33.8,34.05,33.4
2013/3/4,KBF,201306,-,-,-,-,-,-,-,33.65,0,-,-,-,-
2013/3/4,KBF,201309,-,-,-,-,-,-,-,33.8,0,-,-,-,-
2013/3/4,KBF,201312,-,-,-,-,-,-,-,33.5,0,-,-,-,-
2013/3/4,KAF,201303,111.5,112,110,112,2,1.82%,22,112,73,111,113,122.5,104
2013/3/4,KAF,201304,110.5,111.5,110.5,111,1.5,1.37%,8,112,21,111,112.5,111.5,106
2013/3/4,KAF,201306,-,-,-,-,-,-,-,113,0,106,113,-,-
2013/3/4,KAF,201309,-,-,-,-,-,-,-,113,0,-,114,-,-
